serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture
00eb13f0-bd54-11ed-9290-00155da02f20,e7ee76b4-63ea-47da-acb8-9004b0e43eed,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,e86c37bc-a5da-4655-8d22-19cd46f81a35,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,e9ec4bf4-44cc-48a5-b0dd-62f55ea3cfb3,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,e9f348e1-c66b-4562-938c-af7443d5c92b,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,eb185518-6a1e-4593-9730-b90ce1a349d9,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,ec678ef0-c5ac-444b-ada4-308d937c3645,,Microsoft Windows 10 專業版,10.0.19044,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,ecb697e6-0224-48eb-a444-87ee04c9de4a,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,ed987543-fa46-42af-aed3-f45495c20b61,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
00eb13f0-bd54-11ed-9290-00155da02f20,eeef2135-a837-4fb9-9e67-4e73bf7406da,,Microsoft Windows 10 企業版,10.0.18363,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,ef96ba5e-c1a2-4a8f-b525-99eca414f13c,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,f2ac7463-e821-4274-8e3f-45b623ccefdd,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,f9a67968-5dac-4f2f-a067-c82df745d933,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fc01950d-7c56-4cf9-92e2-e015fda29167,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fc0852bd-7182-49cd-8457-48ed9aa37a92,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fd33d9f3-0b0f-4a80-a48d-ccf5ce22aa03,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fd4c4129-f060-41a2-9b10-57fb67cc5af3,,Microsoft Windows 7 專業版 ,6.1.7601,,64-bit,
00eb13f0-bd54-11ed-9290-00155da02f20,fd70884b-f7b1-4933-ad00-bd32d6e6cf9e,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fddb3223-3bf8-464f-830f-6ee18c0b1aaf,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
00eb13f0-bd54-11ed-9290-00155da02f20,fdebf117-60e7-4060-aa11-5758d0991aa5,,Microsoft Windows 10 企業版 LTSC,10.0.17763,,64 位元,
06f78142-bc65-11ed-8366-00155d20030a,01000658-4afe-45da-aec1-953ac1a243ea,,Microsoft Windows 10 Pro,10.0.19043,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,06962627-a2f2-4bb1-a2b2-ea12b4a31887,,Microsoft Windows 10 Pro,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,071120a1-d5a8-449c-b909-e5504c58507e,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,085cc5a0-4a76-4033-9d8d-218991fd365d,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,085cc5a0-4a76-4033-9d8d-218991fd365d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0a12378c-9835-4390-a1b9-4fcf016b0fbe,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0a92eeb2-1c7d-48f2-99b6-6852a07b92ea,,Microsoft Windows 11 Pro,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0a92eeb2-1c7d-48f2-99b6-6852a07b92ea,,Microsoft Windows 11 Enterprise,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0ab2b7ad-f391-4f47-b2cb-0da72df16264,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,0dc09856-fcbc-4a6b-bc4d-b6a1157d1797,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0e9220f7-aad4-435d-b63f-9fda063c75ce,,Microsoft Windows 10 Pro,10.0.17763,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0f7532a7-67ae-437d-8355-ac2a4ae72e1e,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0f7532a7-67ae-437d-8355-ac2a4ae72e1e,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0fc7f457-6a03-4f09-bc71-2323eafee2a9,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,0fc7f457-6a03-4f09-bc71-2323eafee2a9,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,11b96948-1302-4146-bbb1-e28db0f07436,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1364e59e-240f-4030-8298-fdf32c16f5ca,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,140a2246-d493-48e2-81c7-4dcacb360e93,,Microsoft Windows 10 Pro,10.0.18362,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,17ddc72e-07ee-485f-ac01-35ed626ed698,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1854654e-9561-47d6-a72a-291fd7f53c34,,Microsoft Windows 10 Pro,10.0.17134,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1c737465-58d8-499a-938c-de8e8a781817,,Microsoft Windows 11 Enterprise,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1c737465-58d8-499a-938c-de8e8a781817,,Microsoft Windows 11 Pro,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1cf90de1-ac81-4f7d-8322-e974feacd8eb,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1cf90de1-ac81-4f7d-8322-e974feacd8eb,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1d6e3913-deca-4563-8e6b-4eb7b11d4182,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1ee38767-8a93-4681-ad10-134866f78695,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,1ee38767-8a93-4681-ad10-134866f78695,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,21b6ffbd-56f6-4839-8dd8-c750d0b0f2d7,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,21b6ffbd-56f6-4839-8dd8-c750d0b0f2d7,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,26132c1a-eaf4-4764-8b7c-993d3c382166,,Microsoft Windows 11 Pro,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,2c12303c-7140-448a-b757-3edab55535ff,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,2d4e05ea-fe3b-4161-ba12-505e8ed60d39,,Microsoft Windows 10 Pro,10.0.18363,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,32702764-777d-40d8-9cf4-022824afac8a,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,342ac176-92e4-4e04-babc-bedc49852ff3,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,353fe51d-7626-4e7b-bded-b579a05bfc5f,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,373427cc-5d94-4897-b427-b34d9b41e7a9,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3b7c829d-1045-4ad0-b8cd-e507efe65a1a,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3b7c829d-1045-4ad0-b8cd-e507efe65a1a,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3c00dfa9-08ea-44b9-b4f7-8bb4b608f11f,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3c00dfa9-08ea-44b9-b4f7-8bb4b608f11f,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3ef211f9-72f4-4090-87ff-18afee0079cb,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,3ef211f9-72f4-4090-87ff-18afee0079cb,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,422e592a-31b8-4fd6-b430-0d83f67c990d,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,45fcd46b-699e-450c-a80e-9e909665d253,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,4a3b212f-1116-4014-a7f1-a0df9d237093,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,4a3b212f-1116-4014-a7f1-a0df9d237093,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,4e529533-7588-4f1e-80c1-a510ead3a58c,,Microsoft Windows 7 Ultimate ,6.1.7601,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,51432b9b-ba2a-4549-afa7-cf0fbe12b0ec,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,52ad9e56-1687-448e-bc1c-271bdbe20dfc,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,564ddab0-80b6-4657-9fbf-5854c910ec64,,Microsoft Windows 10 Pro,10.0.19042,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,59ac1b72-a644-484e-85bb-a5bffa9fba03,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5ab10b0a-2e52-4e84-a035-1407831c6455,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,5ade3cc2-82cc-4d4a-b69f-c5f4db727853,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5af7ebf9-5665-461b-9e65-3576be604ff9,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5afca0fb-d05a-4ed4-8d52-a918ec89071a,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5c699b43-bc12-463c-a257-e75d0b150529,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,5e9433f3-add9-49d5-8f81-5e5db694f26d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5e9433f3-add9-49d5-8f81-5e5db694f26d,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,5f34ac04-1abc-4e68-8685-ac39f10aad3a,,Microsoft Windows 10 Pro,10.0.18363,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,606b374f-d590-44b5-9552-7bb9bf1e45ad,,Microsoft Windows 10 Enterprise,10.0.18363,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,616686c8-23b8-4dda-9fc2-449c8cbb36eb,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,6475ff75-94e5-4ae3-bac8-372a88d6c2fe,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,655707e0-a193-4781-9f3b-64304bade4c5,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,6579d298-51c8-4faa-b27c-7b56d3a4e3cb,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,695a3ce2-9215-47a0-a2f1-b1736a8503c4,,Microsoft Windows 10 Pro,10.0.16299,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,6a178780-50cf-44d0-b805-0e22d33c5b0c,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,6bcb1497-1c47-4e84-8e31-d91f66426dfe,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,6bcb1497-1c47-4e84-8e31-d91f66426dfe,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,6d2a7d1c-74fe-48f0-9991-829494c9f241,,Microsoft Windows 7 Professional ,6.1.7601,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,6daca004-605b-457e-9b98-0663805339ac,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,6db7d233-5781-41e5-9cf4-9046691fc510,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,726a3f4b-54fe-43ff-891e-89dc3bea4145,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,73912e1a-098e-42f3-a024-1a5322b48489,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,743c35e2-a543-4c97-83f6-099965ff1b60,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,78e35ef4-b84e-4456-8137-4860129f75e1,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,78e35ef4-b84e-4456-8137-4860129f75e1,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,78f905a8-7dff-4b7b-8b3f-899ba117cb3d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,7ca7d8d3-ddc7-40d7-b87a-2d77975bb183,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,7ceaf51c-1d26-439e-a690-af11237e3b91,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,816a08a8-ca43-4e39-bb73-48f947a8bbca,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,816a08a8-ca43-4e39-bb73-48f947a8bbca,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,816ac294-eb63-4f32-9259-068815265d5e,,Microsoft Windows 10 Pro,10.0.19042,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8189e2a0-dce8-480d-8409-287db2b991ef,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,83a3a150-69c0-43c9-bd94-4ec9b120a9b5,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,84f18bb3-e7ee-498f-bce3-321377eabf7c,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8525cbc6-248a-44f6-b1d9-2d120ff65329,,Microsoft Windows 10 Pro,10.0.18362,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,85b51b8b-844f-4fc9-9847-59cf32e4bd86,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,85de3a26-1ab8-4c8e-baa0-a3e72da979fd,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,85f360b2-0d50-48d4-81cf-ef43c09a3433,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8684c94c-8c05-4381-880c-5dc9f1217b69,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8899008f-08d6-4b93-9f62-96a1b68b4410,,Microsoft Windows 10 Pro,10.0.17763,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,89615886-2919-43b9-9fea-562170443499,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,89b509e9-febb-439e-bc6e-d41cb807f6f4,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,8a38db2f-01f2-4866-91d6-904808dac89a,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,8cdd7c5b-751c-47b4-b7ff-a2f9a51a90fd,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8cdd7c5b-751c-47b4-b7ff-a2f9a51a90fd,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8f37ab7c-da45-449e-a4fe-12b444c8ead0,,Microsoft Windows 10 Pro,10.0.18363,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,8f3b133e-7707-4868-9506-eddd628a6577,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,8f3b133e-7707-4868-9506-eddd628a6577,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,9398db37-193e-4393-a51f-6a47976c3f4e,,Microsoft Windows 10 Enterprise,10.0.14393,,32 bits,
06f78142-bc65-11ed-8366-00155d20030a,9c0e51ab-238c-45da-b903-827ad04ccc71,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,9e2fca64-57a6-4d40-9f73-dbad9a9f4268,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a29c2be5-64ab-4072-b779-3170da82ac6d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a3fbe596-b7ec-4915-b3e8-da0ee7576e7e,,Microsoft Windows 10 Pro,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a3fbe596-b7ec-4915-b3e8-da0ee7576e7e,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a7d9a545-5a30-40ad-a662-4e2167f33965,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a967a8a5-4132-4355-9dc1-7338102f1e77,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,a96ed02d-7976-4fcb-a55d-c92d0ab7aac3,,Microsoft Windows 10 Pro,10.0.19041,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,ab04ee59-77b6-428d-98ee-4e06d8b607ce,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,ac4cea58-199e-4223-9ae7-27dbfca59a43,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b10819bd-029f-4d02-ab76-9783a06030ca,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b10819bd-029f-4d02-ab76-9783a06030ca,,Microsoft Windows 11 Pro,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b187f451-8ddd-43ba-a2c6-783883871212,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b187f451-8ddd-43ba-a2c6-783883871212,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b1d290c1-cf59-41e0-9e02-cd60c7c785b7,,Microsoft Windows 10 Pro,10.0.17134,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b35c13ed-c0cd-4c8e-ac0f-5bff1134d86d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,b53b5ae5-5658-46de-9d6f-536033ba24f3,,Microsoft Windows 10 Enterprise,10.0.19044,,32 bits,
06f78142-bc65-11ed-8366-00155d20030a,b6728c2b-0b57-4923-8488-7efa20e2caae,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,bc7d5f55-41c8-40fc-b1a2-6e3facd20903,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,bc7d5f55-41c8-40fc-b1a2-6e3facd20903,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,bdd37115-abcd-4281-8478-973d3c72404c,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,bf59e5f2-84d9-47ed-8677-6148942a7fba,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,bf59e5f2-84d9-47ed-8677-6148942a7fba,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,c1c07cf9-1403-4f39-b868-763a49bbdb18,,Microsoft Windows 10 Pro,10.0.19043,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,c2b82d07-1253-4fbf-b1d0-6652968e2d26,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,c411d4c4-47de-486b-b3e7-d0562637c65e,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,c6b9125b-fcde-4e99-9721-120ff2c8b039,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,c7688e1e-7c97-4116-a7c3-2110b0204c6c,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
06f78142-bc65-11ed-8366-00155d20030a,c8678f13-0bf3-4499-a60f-d4db0aaad5ec,,Microsoft Windows 10 Pro,10.0.19042,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,cc1a65ec-aba4-4533-b4ea-ff5ee0fa38cc,,Microsoft Windows 10 Pro,10.0.19042,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,cf1669eb-860c-49ad-9f02-dc7303d44875,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,cf1669eb-860c-49ad-9f02-dc7303d44875,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,cf316dc0-a5b9-419d-8409-42c786f32544,,Microsoft Windows 10 Pro,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,cf316dc0-a5b9-419d-8409-42c786f32544,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d033eb70-61d7-4937-b30c-6240ed8bb4e4,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d033eb70-61d7-4937-b30c-6240ed8bb4e4,,Microsoft Windows 11 Pro,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d1517ee9-11d3-4e53-ab29-62b609640dd1,,Microsoft Windows 11 Enterprise,10.0.22000,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d45fe160-62f0-41fd-bc1e-95659ba51047,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d503369d-b89a-4666-b4cd-48cedb37cfef,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d7129a77-dc2d-46b4-bcdb-d842fc727011,,Microsoft Windows 10 Pro,10.0.19042,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d7d60f5a-0867-44cc-a7ac-69ee2715c0be,,Microsoft Windows 11 Pro,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d7d60f5a-0867-44cc-a7ac-69ee2715c0be,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d92d6345-2f45-425b-ab8f-6d28b044324c,,Microsoft Windows 10 Enterprise,10.0.19044,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d9547330-b233-4f98-93f9-9cf0228fa990,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,d9547330-b233-4f98-93f9-9cf0228fa990,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,dbcdbda2-b080-498c-94fd-f88f80441135,,Microsoft Windows 10 Pro,10.0.19044,,32 bits,
06f78142-bc65-11ed-8366-00155d20030a,dce51349-a76f-437d-ab6c-64ff4ce680ab,,Microsoft Windows 11 Enterprise,10.0.22621,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,de08f457-7848-4032-98b0-a1efec3a57cd,,Microsoft Windows 11 Enterprise,10.0.22621,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,deb8ebf3-a579-4f70-95bf-73b47342bda7,,Microsoft Windows 10 Pro,10.0.18363,,64-bit,
06f78142-bc65-11ed-8366-00155d20030a,df1975a8-fb65-46d4-bc59-057dd1b7a825,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,df1975a8-fb65-46d4-bc59-057dd1b7a825,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,
06f78142-bc65-11ed-8366-00155d20030a,dfb9575e-8c00-4803-8302-10d683ef742f,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,
